From	To
Q8CPA8	UniRef50_Q2FYR1
A9AJR8	UniRef50_Q39FF4
A4JB67	UniRef50_Q9K192
B6H4I3	UniRef50_Q4WY16
Q0A7K0	UniRef50_Q7TTY7
Q55F21	UniRef50_Q55F21
C1CBF0	UniRef50_Q9CI22
A8A8L8	UniRef50_A8A8L8
Q1H0Y6	UniRef50_B9TAD0
Q9LEU7	UniRef50_Q9LEU7
Q45408	UniRef50_Q45408
Q6M191	UniRef50_Q6M191
Q1BY75	UniRef50_Q9KVD6
Q59639	UniRef50_Q59639
Q4A8A2	UniRef50_Q98QH5
Q0D1I6	UniRef50_B8NIX4
Q9MIY0	UniRef50_O03174
A6VW13	UniRef50_Q605A0
Q8X8U9	UniRef50_Q8X8U9
Q72HM1	UniRef50_Q9RRM6
Q31TC7	UniRef50_Q8Z169
B9MDZ8	UniRef50_Q3K6L0
A9WHF8	UniRef50_Q9ZDE5
Q91YP2	UniRef50_Q02038
A1KBB7	UniRef50_P18316
B7GMH4	UniRef50_Q814U0
B5X3X5	UniRef50_Q9WV86
A5VD56	UniRef50_Q1QHV7
B9KRK6	UniRef50_Q0W7V3
A7N158	UniRef50_O67546
Q4ZZE3	UniRef50_Q87V15
Q0AYC7	UniRef50_P41972
B3WF58	UniRef50_Q8DSP4
B2S3C9	UniRef50_O83548
A9W383	UniRef50_A8IQ73
Q970Z2	UniRef50_Q970Z2
B2A157	UniRef50_Q4L716
Q552S7	UniRef50_Q552S7
Q5HFD1	UniRef50_Q4L6X7
B7UMU4	UniRef50_B7NPE7
P30646	UniRef50_P30646
A1WVT9	UniRef50_A1WVT9
P14780	UniRef50_P14780
B2JZ09	UniRef50_Q57T14
Q501F9	UniRef50_Q501F9
A8Z244	UniRef50_B2FNZ1
B8ZTN6	UniRef50_B8ZTN6
Q53588	UniRef50_Q53588
P54687	UniRef50_P54687
C6CJW6	UniRef50_Q6D0H5
Q4FM78	UniRef50_Q4FM78
Q1BTD0	UniRef50_Q9PDL9
A8ERB7	UniRef50_A7H5G3
Q7VTU0	UniRef50_Q2KVY8
Q49Y35	UniRef50_Q49Y35
B1ZDN3	UniRef50_O67862
Q88WI1	UniRef50_Q88WI1
Q5A013	UniRef50_Q05874
Q9I5G8	UniRef50_Q7VL73
Q6FKJ1	UniRef50_Q6FKJ1
P23335	UniRef50_P23335
Q81MY9	UniRef50_Q8Y3T8
B6JLK1	UniRef50_P56459
Q8IU81	UniRef50_Q8IU81
Q06651	UniRef50_Q06651
Q3M5D0	UniRef50_Q3A9Q7
Q793F9	UniRef50_Q9UN37
A5CPC1	UniRef50_P12851
Q319V1	UniRef50_A2BXQ2
B7NHW6	UniRef50_Q8XD32
Q47EL2	UniRef50_Q47EL2
B7MIR0	UniRef50_Q8XA22
Q987C8	UniRef50_Q987C8
A7IAF4	UniRef50_A7IAF4
P24978	UniRef50_P03915
A1RRK1	UniRef50_Q8ZTJ7
A0LUZ5	UniRef50_A0LUZ5
P20806	UniRef50_P13368
Q3MHN0	UniRef50_Q3MHN0
B2S687	UniRef50_Q8UE08
Q18C32	UniRef50_A3DDV7
Q9SMB8	UniRef50_Q9SMB8
P28451	UniRef50_Q06GQ2
Q5WFM2	UniRef50_P71018
X5M8U1	UniRef50_X5M8U1
A6WXT0	UniRef50_A6WXT0
B9MR57	UniRef50_D3DKC4
B2UYT6	UniRef50_O67009
A0RHR1	UniRef50_P05654
Q3J871	UniRef50_Q83CA8
Q3AKE4	UniRef50_Q3AXE9
Q4FQC6	UniRef50_Q87TN9
Q28317	UniRef50_P10721
P0DB94	UniRef50_O34328
P19358	UniRef50_P19358
Q1GTK7	UniRef50_Q5LPS9
Q759K3	UniRef50_Q759K3
B3CUN9	UniRef50_B3CUN9
Q8DCC3	UniRef50_Q9I6B3
Q88K39	UniRef50_P10182
P44444	UniRef50_Q5QYL5
C0PW90	UniRef50_Q8EIM7
A2BNC9	UniRef50_Q7VEK9
A5VA34	UniRef50_O87405
P73270	UniRef50_P73270
A4G1L5	UniRef50_A4G1L5
Q29RK2	UniRef50_P11498
A7FDQ3	UniRef50_Q6LLY5
Q63Q87	UniRef50_Q62GE0
Q37381	UniRef50_Q37381
Q8U8J3	UniRef50_Q9PC58
B6YPZ6	UniRef50_B6YPZ6
A0KIT3	UniRef50_Q9X1E4
O66682	UniRef50_O66682
B7J4G8	UniRef50_Q9JZP4
A2SAU7	UniRef50_P42848
Q9WYB3	UniRef50_Q8EMP4
B1YVD9	UniRef50_Q13UR9
A0RQN5	UniRef50_Q7VGP6
A5VSU2	UniRef50_Q92UN9
P45239	UniRef50_P45239
Q054P6	UniRef50_Q04Q90
Q99132	UniRef50_Q99132
Q8FBE0	UniRef50_Q8FBE0
Q1RGS3	UniRef50_Q9PPK3
Q14296	UniRef50_Q14296
B0TC35	UniRef50_B0TC35
B1MYJ5	UniRef50_B1MYJ5
Q4WGT3	UniRef50_Q4WGT3
C3NMY1	UniRef50_Q97VW8
Q7S2V0	UniRef50_B2AL82
D2GZV9	UniRef50_Q9WUZ9
Q7KZF4	UniRef50_Q7KZF4
Q02YT3	UniRef50_A3CL11
P22926	UniRef50_Q94FV7
B9A1Q4	UniRef50_B9A1Q4
A4WWS1	UniRef50_Q9WYZ1
A4WL27	UniRef50_A1RTD5
Q49XW8	UniRef50_Q49XW8
P58891	UniRef50_Q9PBC6
B0K0I7	UniRef50_B5YHI4
Q5LD60	UniRef50_Q8A9S8
B0BVE4	UniRef50_Q9ZCE2
Q0VM25	UniRef50_Q5LXZ9
Q3SI98	UniRef50_Q59993
B1X0U7	UniRef50_B1X0U7
B2I9C6	UniRef50_Q9PF94
O69063	UniRef50_O69063
Q8DJ02	UniRef50_Q8DJ02
A5GWT2	UniRef50_A9BP37
P9WF70	UniRef50_P9WF70
Q6J9G1	UniRef50_Q6J9G0
C4ZXF0	UniRef50_P00960
Q9Z6J9	UniRef50_O84335
Q9TZL8	UniRef50_Q9WUA3
Q1CSR6	UniRef50_O25609
Q95KV0	UniRef50_O14920
Q5QS19	UniRef50_Q65CI5
Q0SX08	UniRef50_A8AIH5
Q493D4	UniRef50_Q493D4
Q8ZA77	UniRef50_Q8Z233
Q7TUM6	UniRef50_Q7NMG4
Q8HVL9	UniRef50_Q2MI46
Q6GEG3	UniRef50_Q5HLX8
Q40353	UniRef50_Q39023
A4FUD9	UniRef50_P25205
P44989	UniRef50_P37680
Q8E8P7	UniRef50_Q8E8P7
Q0HWR6	UniRef50_Q8ECL7
P57164	UniRef50_Q89B09
Q7V1B4	UniRef50_P41022
Q5N8X6	UniRef50_Q9FN08
Q5F5I5	UniRef50_Q5F5I5
C3MAA7	UniRef50_Q92QK5
B4TFW6	UniRef50_B7MZ47
Q6GVM6	UniRef50_O15523
A5V9V7	UniRef50_A1KAV7
A7ZYQ6	UniRef50_Q0TJA7
Q4ZTG0	UniRef50_Q881T7
Q88AH6	UniRef50_Q88AH6
Q82VS5	UniRef50_Q82VS5
P35743	UniRef50_Q91UL0
Q5L3Y1	UniRef50_P37528
O25868	UniRef50_O25868
Q3AW11	UniRef50_P07345
Q85UU0	UniRef50_P27724
C4K124	UniRef50_A5CD22
A4FNQ1	UniRef50_A0QTE5
Q5E480	UniRef50_Q5E480
A0LVA2	UniRef50_A0LVA2
Q9ZCG5	UniRef50_Q9ZCG5
Q731D0	UniRef50_Q818T1
B7MNV5	UniRef50_Q6LMG1
Q3ZW82	UniRef50_O31774
Q7V4S3	UniRef50_Q7NN81
Q4QNE8	UniRef50_Q57NM8
A6T4R6	UniRef50_P66834
Q7NIM7	UniRef50_Q3ZJ74
B1YC30	UniRef50_A1RSE3
P0CD45	UniRef50_P0CD46
A7MUU9	UniRef50_Q39566
C3LSV6	UniRef50_Q9KU27
Q8NJN3	UniRef50_P52910
C3N773	UniRef50_Q980A7
Q8E6A2	UniRef50_Q9CF50
A1TTD1	UniRef50_C5CXX0
A9A9R9	UniRef50_Q6LXF7
Q6G9I9	UniRef50_Q49XH6
Q5LH48	UniRef50_Q8A0F4
Q829C5	UniRef50_Q829C5
A3QE24	UniRef50_Q8EEA9
B2SMI4	UniRef50_Q8PBY7
B1LC41	UniRef50_Q9WZZ5
Q2QWE3	UniRef50_Q2QWE3
Q0HVG0	UniRef50_A5F2S7
B0CIM5	UniRef50_Q89SS3
A4VV69	UniRef50_P23495
Q9ULX5	UniRef50_Q9ULX5
Q64XV2	UniRef50_Q5LGZ8
Q1J941	UniRef50_P71018
Q9RQ86	UniRef50_Q8X8T4
Q9JIX3	UniRef50_Q9JIX3
Q5F6A6	UniRef50_Q9K143
B4SGP8	UniRef50_P12046
A1DMG9	UniRef50_Q4WN42
P0A6K2	UniRef50_Q88CF3
A8GPY5	UniRef50_A8F2T4
A4INW9	UniRef50_P55179
Q48NL1	UniRef50_Q3K6L0
B8D6X4	UniRef50_Q8KA52
Q6NFC3	UniRef50_Q8FMI8
Q01UN6	UniRef50_Q01UN6
Q74C79	UniRef50_Q74C79
Q9ZR26	UniRef50_Q9ZR27
Q6D2N7	UniRef50_A4WCV2
O69787	UniRef50_O69787
Q9VRJ9	UniRef50_Q9VRJ9
E4US45	UniRef50_C0IPP1
O55076	UniRef50_P97377
Q8CPH2	UniRef50_Q5HPU1
Q9HXZ2	UniRef50_Q5P2J0
Q325J6	UniRef50_Q8FKC5
P9WKF5	UniRef50_Q31L26
P34673	UniRef50_P34673
Q0S0J4	UniRef50_A0QWW3
Q2S2B5	UniRef50_Q2S2B5
Q3BUT3	UniRef50_Q8EBQ9
P08203	UniRef50_P08203
B7MQR1	UniRef50_Q8X7W6
A8GA75	UniRef50_Q6D1V5
Q9C7U5	UniRef50_Q9C7U5
A0QBI3	UniRef50_O33062
B7HMQ9	UniRef50_Q73A11
Q3K660	UniRef50_Q8XE76
P24717	UniRef50_P07998
Q8Z0W2	UniRef50_Q8XB59
Q7N5C8	UniRef50_Q7N5C8
C3LJV4	UniRef50_Q8EQ44
Q7MAW9	UniRef50_Q7MAW9
B4UI79	UniRef50_A7H9S6
Q8G7I0	UniRef50_Q9KVD6
B0C6G0	UniRef50_B0C6G0
Q32A84	UniRef50_P50921
Q12624	UniRef50_Q1HFS8
B0JKN5	UniRef50_Q31QY2
Q5WU90	UniRef50_Q5ZT09
B9DIS2	UniRef50_Q2FZT5
A1VC44	UniRef50_Q57396
A8G9S4	UniRef50_P64258
P08631	UniRef50_P08631
Q92GT5	UniRef50_Q4UMW4
Q2YZA4	UniRef50_Q9S0S3
A0KB51	UniRef50_A9AKB0
Q9X5E3	UniRef50_Q2NBU9
Q7CQ51	UniRef50_Q8RQ74
Q8EXQ7	UniRef50_Q8EXQ7
A4ITF6	UniRef50_A8FI72
Q12263	UniRef50_Q12263
P23613	UniRef50_P38567
Q8R9V6	UniRef50_O65984
Q0I0R7	UniRef50_Q8EKQ3
Q0CMM8	UniRef50_A6QUM7
Q47A96	UniRef50_B1KKY5
Q8DVZ3	UniRef50_O32053
C0M9F6	UniRef50_Q88D02
Q3A4X5	UniRef50_P00943
P0C6U2	UniRef50_P0C6U2
Q55759	UniRef50_Q55759
Q55128	UniRef50_Q55128
B1M4N1	UniRef50_Q1DAT4
Q5UQV0	UniRef50_Q5UQV0
Q89Q54	UniRef50_Q89Q54
P95931	UniRef50_P95931
Q1IDJ7	UniRef50_Q88M95
B8D797	UniRef50_Q057U7
B5EYC3	UniRef50_Q5WBJ6
P20081	UniRef50_P20081
B6IUC1	UniRef50_B6IUC1
P24658	UniRef50_P24658
A0QC23	UniRef50_P9WGI9
Q922Y0	UniRef50_Q922Y0
P48937	UniRef50_P56765
A6Q1S6	UniRef50_A6Q1S6
Q2S1S3	UniRef50_B8G822
Q1JDN4	UniRef50_Q9A1J4
Q5NDM9	UniRef50_Q5NDM9
Q7XT97	UniRef50_Q7XT97
C6BV78	UniRef50_Q72AT2
A0RHT3	UniRef50_A7GRN8
A1CL59	UniRef50_Q4WYJ7
P0A2X6	UniRef50_Q8RDM9
G3XCR8	UniRef50_G3XCR8
Q2NAQ1	UniRef50_O32513
Q3BVP1	UniRef50_Q8PMP0
A5ITQ4	UniRef50_Q83WS0
Q899E9	UniRef50_A0Q3K0
A8GHX6	UniRef50_Q9KTX5
Q7N2I1	UniRef50_P0A6A5
A8GZ21	UniRef50_Q8EK28
B2RZF9	UniRef50_B2RZF9
A1SWS4	UniRef50_A1SWS4
Q8DQN5	UniRef50_Q8DQN5
Q324Z1	UniRef50_P63486
A5TZF5	UniRef50_A0QQP8
Q30Z77	UniRef50_Q30Z77
O24454	UniRef50_O24454
B1XDU9	UniRef50_P75289
Q66GE4	UniRef50_Q7CLB2
Q7U3P1	UniRef50_Q3AUH7
E7CY70	UniRef50_E7CY70
Q9CKL0	UniRef50_P45055
A7ZC35	UniRef50_A2RMI4
Q9ANR7	UniRef50_P0CI79
Q9Z9W9	UniRef50_B7GFW3
Q0B0P6	UniRef50_Q65I56
C3L626	UniRef50_P39593
Q8U039	UniRef50_Q9UWT5
Q9SB51	UniRef50_Q9SB51
Q03AZ5	UniRef50_Q835H3
A6WU68	UniRef50_Q1R5B9
Q0I4X5	UniRef50_P45291
Q8P8Q6	UniRef50_Q5ZUS0
Q6DB60	UniRef50_Q0HZX1
B7M984	UniRef50_A7ZQ55
Q3YVC4	UniRef50_Q48AG8
A9NBU5	UniRef50_A6T169
B4STZ5	UniRef50_B4STZ5
A7IAU3	UniRef50_A7IAU3
B6JJ68	UniRef50_A1WS32
Q6EW72	UniRef50_P00825
B3H120	UniRef50_P44335
P33682	UniRef50_P33682
Q2FFT0	UniRef50_Q2FXC8
A4X4R3	UniRef50_O86812
B1YTV3	UniRef50_Q8EDI8
Q9X1A5	UniRef50_Q9X1A5
B1JIE9	UniRef50_Q3ILB8
Q9CF53	UniRef50_Q9CF53
Q9AES0	UniRef50_B4S201
Q8E0D7	UniRef50_A8AYK5
D5DIV9	UniRef50_D5DIV9
Q6Z2T9	UniRef50_Q6YWK8
B2SEK8	UniRef50_Q8FLJ5
C5CSV4	UniRef50_B4EDA2
A6T726	UniRef50_P58694
Q9I4F8	UniRef50_Q9I4F8
P57490	UniRef50_P57490
Q2YXG4	UniRef50_P25971
Q8EXN2	UniRef50_Q89SB5
Q8DXD8	UniRef50_Q3JZ37
P15374	UniRef50_P15374
Q7XQ88	UniRef50_Q7XQ88
Q8XXQ2	UniRef50_Q9PGJ4
B3QNM5	UniRef50_Q8KD74
Q1GIT2	UniRef50_Q89K31
Q2KY83	UniRef50_Q7U361
Q21PQ7	UniRef50_Q21PQ7
P47351	UniRef50_P47351
B5EE14	UniRef50_B5EE14
Q3BMF4	UniRef50_Q9PFT8
A1K976	UniRef50_Q1LIQ4
A7H245	UniRef50_Q0P8R5
A4SVW6	UniRef50_B1XTL7
Q8UI70	UniRef50_Q89VE8
Q0TBX8	UniRef50_Q0TBX8
A5IP09	UniRef50_P46353
B1IB08	UniRef50_Q9CFM3
B1LLL8	UniRef50_Q8ZNE9
P16510	UniRef50_P03431
Q821X8	UniRef50_Q9Z6U6
Q7XDI3	UniRef50_Q7XDI3
Q6G316	UniRef50_Q8UEP4
Q5MZ63	UniRef50_Q7NNK4
Q8P1A6	UniRef50_Q8Y5S8
Q5AWI5	UniRef50_Q5AWI5
B8J4Q5	UniRef50_Q8EKF2
Q8P7Z5	UniRef50_Q9I0A3
A8MB58	UniRef50_A8MB58
Q8EIC6	UniRef50_Q8EIC6
B7H929	UniRef50_O31668
O80983	UniRef50_O80983
A0LSQ9	UniRef50_A1R4R0
Q5R4P1	UniRef50_Q8WXF7
Q09674	UniRef50_Q09674
Q72LY8	UniRef50_Q04P36
A7KII6	UniRef50_Q8UW64
A4SXJ6	UniRef50_A4SXJ6
P14988	UniRef50_P14978
A2Y6Z7	UniRef50_Q53WK1
Q8K9S3	UniRef50_Q8K9S3
C1CR74	UniRef50_Q83WS0
B9LMX4	UniRef50_Q2FSD3
Q7XDB8	UniRef50_Q7XDB8
Q81IP4	UniRef50_Q73EM5
Q500N3	UniRef50_P59618
P11825	UniRef50_P03252
A6T9Y8	UniRef50_Q6D5V5
Q14FE9	UniRef50_P00875
A0ALT6	UniRef50_Q71WH8
Q9FGY1	UniRef50_Q9FGY1
B9HQZ6	UniRef50_Q9FFC7
Q8XDG3	UniRef50_P36566
Q9V0Z6	UniRef50_Q8U0N7
A7FD26	UniRef50_Q8E9D9
C1C7R5	UniRef50_Q93D95
A8A0T9	UniRef50_Q8FH00
Q5A4N5	UniRef50_Q5A4N5
B2JIG2	UniRef50_Q0K9J4
A1TJA3	UniRef50_Q2T2K3
P46807	UniRef50_P46807
Q4WUE0	UniRef50_Q5AVF8
Q03HT0	UniRef50_O34981
B0TGR9	UniRef50_B0TGR9
B4G072	UniRef50_B4G072
A9WGE2	UniRef50_A9WGE2
Q9ABM9	UniRef50_Q9ABM9
Q1CEI9	UniRef50_Q9KP35
Q57M54	UniRef50_O52327
Q9PPN8	UniRef50_B5ZCB6
Q9CH00	UniRef50_Q9CH00
A0KHV5	UniRef50_Q1QEW1
A3N7M7	UniRef50_B2JDL8
P0CQ80	UniRef50_Q58Z64
A5EWL8	UniRef50_A5EWL8
A8A4Z0	UniRef50_P45164
Q8CQD8	UniRef50_Q5HKF0
Q85DA0	UniRef50_P03901
Q9CEB5	UniRef50_Q5XCX3
C1ESN2	UniRef50_Q730J7
Q8PT81	UniRef50_Q60173
Q18CL7	UniRef50_Q9FVG8
A9AYB7	UniRef50_D3DKC4
Q03217	UniRef50_Q03217
Q1GTU1	UniRef50_P28718
Q1IXV9	UniRef50_Q9RWP0
P51452	UniRef50_P51452
Q98KB4	UniRef50_Q2K6C2
P52424	UniRef50_Q05728
Q2NZL7	UniRef50_Q9PDP1
B3Q607	UniRef50_Q28WD5
Q0SM48	UniRef50_O51743
Q1QL23	UniRef50_Q89K19
C5GGA4	UniRef50_Q6FJA5
Q9VR91	UniRef50_Q9VR91
Q8CP38	UniRef50_Q49XW8
B2S8E3	UniRef50_Q98GR1
A3PRU3	UniRef50_Q3IX78
Q45494	UniRef50_Q45494
B1L1G9	UniRef50_O06491
B5XUY0	UniRef50_Q87RT2
Q5E6T6	UniRef50_Q8FI04
A1K983	UniRef50_Q6FCW2
Q8Z9S8	UniRef50_Q8CX33
B7J6R4	UniRef50_Q886M3
A4QBG2	UniRef50_Q8NT26
B9LBT1	UniRef50_A9WHH4
A4YEC1	UniRef50_Q97W02
C6DA45	UniRef50_A4XV03
A8FD43	UniRef50_O34530
Q2FFJ7	UniRef50_Q6GFF9
Q54QM4	UniRef50_Q54QM4
Q8DQY0	UniRef50_O87761
Q32G05	UniRef50_Q8XAZ2
Q7N0B7	UniRef50_B4TVU1
A1SSA8	UniRef50_Q9KSJ3
O29118	UniRef50_O29118
A7MK00	UniRef50_Q7MLR5
Q63AN7	UniRef50_Q813J0
Q8UDM9	UniRef50_Q2K6C2
A1SU16	UniRef50_P64258
Q815E8	UniRef50_Q815E8
Q5QU21	UniRef50_Q87RE8
A7N6Q6	UniRef50_P12985
Q88U41	UniRef50_Q88U41
Q6F9F4	UniRef50_Q6F9F4
P50937	UniRef50_Q1D4M4
A6VM51	UniRef50_P58103
Q5N1K1	UniRef50_Q9LAE5
Q72HA9	UniRef50_Q72HA9
Q4FPF7	UniRef50_Q4FPF7
Q67IX6	UniRef50_Q67IX6
Q036B8	UniRef50_Q8DTN8
B3PK31	UniRef50_B3PK31
Q5HSJ4	UniRef50_Q8X8T4
Q0HE65	UniRef50_Q8E9N2
Q7SA23	UniRef50_P15828
A6L7M8	UniRef50_Q8AAD5
A7H5L7	UniRef50_Q9PMG4
B1HU19	UniRef50_Q65I56
Q7M9A0	UniRef50_Q2GLJ4
B0U495	UniRef50_Q8EEU0
Q8H183	UniRef50_Q9UBR1
Q0WMJ8	UniRef50_Q0WMJ8
Q7V2U0	UniRef50_Q55367
A5DAH9	UniRef50_Q6CT57
B8DVV4	UniRef50_B8DVV4
Q8EFF5	UniRef50_Q8EFF5
Q9I923	UniRef50_Q03336
A4X1Z0	UniRef50_A4X1Z0
P80440	UniRef50_P80440
Q8IUH5	UniRef50_Q8IUH5
A9W106	UniRef50_Q9A7Z1
A2RIF3	UniRef50_Q837V6
B7N8Z8	UniRef50_A4W7B5
Q4FM53	UniRef50_Q4FM53
Q2RU27	UniRef50_Q2RU27
Q9Z3S0	UniRef50_Q9Z3S0
Q0BPF6	UniRef50_Q0BPF6
Q18ER3	UniRef50_Q18ER3
A4IJX2	UniRef50_P12041
O28513	UniRef50_O28513
Q81M67	UniRef50_Q818T1
A9B518	UniRef50_Q6AJ47
B2SEZ6	UniRef50_B0TWU1
O82872	UniRef50_O82872
A6SU66	UniRef50_Q1LS73
B8GGB8	UniRef50_B8GGB8
Q634G9	UniRef50_Q818A1
B0U3D8	UniRef50_Q9PB98
Q5F889	UniRef50_Q9JYU1
B0US64	UniRef50_Q9K0Y6
Q1Q8K8	UniRef50_Q4FQD5
Q5M0C5	UniRef50_Q74JX6
B1AIH5	UniRef50_P47583
P41312	UniRef50_Q9MIY4
Q3AG04	UniRef50_Q899K8
A4TE29	UniRef50_Q73VJ1
Q8DDV6	UniRef50_Q088T7
Q8KAS1	UniRef50_Q8KAS1
Q48734	UniRef50_Q48734
Q8Y6W7	UniRef50_Q8Y6W7
B2K868	UniRef50_Q9KVY5
Q3A8K5	UniRef50_Q3A8K5
Q3AFA7	UniRef50_P80078
Q1ZXD6	UniRef50_Q1ZXD6
A1A9I4	UniRef50_Q8XEA7
P68522	UniRef50_P68522
B1W1K9	UniRef50_B1W1K9
Q48GB5	UniRef50_Q885A6
Q74KF8	UniRef50_Q3K199
B0U620	UniRef50_Q9PA28
Q8D887	UniRef50_A5F2R1
Q5PKX0	UniRef50_P12985
Q0BAY8	UniRef50_Q5M434
Q2T0H4	UniRef50_B2JDY8
C1AHZ2	UniRef50_A0R4S6
D4AS55	UniRef50_D4AS55
Q8LDW6	UniRef50_Q8LDW6
Q96T53	UniRef50_Q96T53
Q3MDY8	UniRef50_P74163
Q8D2A5	UniRef50_A1JJN8
Q3K331	UniRef50_P0DB02
Q2RFJ5	UniRef50_Q2RFJ5
O34530	UniRef50_O34530
Q8D091	UniRef50_A1JM47
Q4WK60	UniRef50_Q4WK60
A0RIN0	UniRef50_Q81JE6
Q5WWT7	UniRef50_Q8EFF5
A0KT94	UniRef50_Q88LX0
P68540	UniRef50_P14578
A1JPN6	UniRef50_Q6D976
Q38S05	UniRef50_P00403
B7VIP5	UniRef50_Q87MG0
B5XWQ7	UniRef50_Q8E8D4
B5EZH5	UniRef50_Q83QU0
Q0T2N2	UniRef50_A9MJC8
B7J1U8	UniRef50_O50163
P06264	UniRef50_Q2QD43
Q0I063	UniRef50_P59301
A5U0B7	UniRef50_Q73S85
C3K473	UniRef50_Q8E9M0
Q95JP6	UniRef50_Q95JP6
Q0ZIW5	UniRef50_Q95695
A5I788	UniRef50_A7FYV9
B9E706	UniRef50_O67589
Q2FWC1	UniRef50_P77836
Q7TUG1	UniRef50_P74741
Q8DGM2	UniRef50_Q8DGM2
Q9RWF1	UniRef50_Q9RWF1
B9L9I6	UniRef50_B9L9I6
Q1QNU5	UniRef50_Q6N409
C1C5G4	UniRef50_A3CQ50
Q7VSM2	UniRef50_Q7W3I6
Q0VPH7	UniRef50_P43875
F4IAL1	UniRef50_F4IAL1
Q4WBT4	UniRef50_Q4WBT4
A4XB58	UniRef50_B1MHW4
A0KUJ6	UniRef50_Q82XU9
Q83HP9	UniRef50_Q83GI1
B2K579	UniRef50_P44039
Q66FZ5	UniRef50_Q8E9H5
Q3SEU8	UniRef50_Q8A7Z6
C3MZG6	UniRef50_P46217
P74771	UniRef50_Q8DMU4
Q3M9B9	UniRef50_Q8YZV0
Q317V2	UniRef50_Q980S6
Q9FQY8	UniRef50_Q9FK25
P21266	UniRef50_P04905
O75038	UniRef50_O75038
Q7MKU3	UniRef50_Q9KS33
Q5E263	UniRef50_Q6LLY5
A9IKD8	UniRef50_Q9SRV5
Q6YPZ6	UniRef50_Q2NJM5
A5U598	UniRef50_Q2JDK2
Q89AI9	UniRef50_Q89AI9
O95803	UniRef50_O95803
B2I692	UniRef50_Q5GYM0
A4XWI3	UniRef50_Q87YK2
Q9V122	UniRef50_Q5JIU9
C1AHQ0	UniRef50_Q0RRN7
P09773	UniRef50_P09773
O58214	UniRef50_O58214
B7NQV5	UniRef50_Q8ZN58
Q6GPI1	UniRef50_P07338
P94522	UniRef50_P94522
Q1QVF5	UniRef50_Q47VU0
A5UDX6	UniRef50_Q87KN2
P28866	UniRef50_P28866
Q8U380	UniRef50_O58689
Q8EA37	UniRef50_A1S2T9
A6Q5H2	UniRef50_A6Q5H2
Q8HVU1	UniRef50_Q2MI46
Q9Y9I3	UniRef50_Q9Y9I3
B2V184	UniRef50_B2TL86
C0RFW9	UniRef50_Q2VYI7
Q47W53	UniRef50_Q74EM9
P0CC92	UniRef50_P0CC32
Q1JLM2	UniRef50_Q819X4
P0C959	UniRef50_B0XRV0
Q8RHM2	UniRef50_Q8RHM2
Q601S2	UniRef50_A9KDH7
Q8FV25	UniRef50_Q9ABE7
Q9ZT66	UniRef50_Q9ZT66
A4IIW7	UniRef50_A4IIW7
C0RFV5	UniRef50_Q89WP1
Q0ALG1	UniRef50_Q8YIY0
Q9KIG4	UniRef50_Q9KIG4
Q5RAK8	UniRef50_O15516
Q9URZ0	UniRef50_Q9URZ0
C5BGQ4	UniRef50_B2VJW7
Q7VGT3	UniRef50_Q7VGT3
Q6BF16	UniRef50_Q6BF16
A8A6F2	UniRef50_A7MN07
Q4ZPK0	UniRef50_Q3SHT1
Q2W9Z8	UniRef50_Q2W9Z8
Q65TI3	UniRef50_Q6CZK3
O31612	UniRef50_Q8Y8D7
Q9C585	UniRef50_Q9C585
Q9HV70	UniRef50_Q9PGR9
Q57TL5	UniRef50_P18330
Q08693	UniRef50_Q08693
B3R7A2	UniRef50_Q726D3
Q82ST5	UniRef50_Q82ST5
Q0I1D3	UniRef50_Q8X9Y8
Q8YGN1	UniRef50_A6X1J9
P47488	UniRef50_P75429
Q3ZCK3	UniRef50_O95861
A0M5T1	UniRef50_A0M5T1
Q0AAG8	UniRef50_B2U2C7
P57892	UniRef50_Q9ZDE5
A6T2Z1	UniRef50_A9BXF7
Q04FL3	UniRef50_Q8G3H4
Q9V9V9	UniRef50_Q9V9V9
A5CYE2	UniRef50_Q07YM7
Q46185	UniRef50_Q46185
Q73WE4	UniRef50_Q9L278
B1XBG2	UniRef50_Q8XA34
Q12R39	UniRef50_Q8P7J1
P29029	UniRef50_P29029
B0R3S1	UniRef50_Q18J00
B1IUT5	UniRef50_Q83JY2
C0QGP2	UniRef50_C0QGP2
Q0ALW2	UniRef50_Q0ALW2
Q98DY4	UniRef50_Q8UJC6
Q17025	UniRef50_Q27289
A5VU86	UniRef50_A5VU86
Q8XJL2	UniRef50_Q8XJL2
O03780	UniRef50_P03905
B6JCN2	UniRef50_B6JCN2
C3LRK7	UniRef50_Q9KP35
Q8K932	UniRef50_P57611
P53088	UniRef50_P53088
C1CCI9	UniRef50_P0DB02
Q9FUT1	UniRef50_Q9FUS6
Q3IIQ6	UniRef50_Q3IIQ6
Q8UEK8	UniRef50_Q8UEK8
Q5UQ40	UniRef50_Q5UQ40
Q1LS50	UniRef50_Q9JZF7
Q0I4N3	UniRef50_Q65UB4
B7I331	UniRef50_Q9PC93
O18420	UniRef50_O76264
Q6CJI9	UniRef50_Q6CJI9
O04885	UniRef50_O04885
C0JB00	UniRef50_P0CE80
Q12SL8	UniRef50_Q9KNV2
O66937	UniRef50_O66937
Q4UR65	UniRef50_Q5GWE6
P40289	UniRef50_P40289
Q741P3	UniRef50_C4LIX2
B5EN98	UniRef50_Q2GLJ4
