Entry,uniref50id,EC number,Taxonomic lineage (SUPERKINGDOM),EMBL_CDS_id
A0A0H2VA68,UniRef50_A0A0H2VA68,1.1.1.411,Bacteria,AAN81746.1
Q1QXV0,UniRef50_B2FJS1,1.7.1.13,Bacteria,ABE58708.1
P0A609,UniRef50_P0A609,1.15.1.1,Bacteria,SIT99025.1
B7LFX2,UniRef50_Q87H06,1.7.1.7,Bacteria,CAU95986.1
A6WWA8,UniRef50_A6WWA8,1.4.3.5,Bacteria,ABS13262.1
O34138,UniRef50_O34138,1.5.1.38,Bacteria,AAC45645.1
O34138,UniRef50_O34138,1.5.1.38,Bacteria,AAN10239.1
B7UWI8,UniRef50_Q886Z0,1.17.7.3,Bacteria,CAW25898.1
Q89A37,UniRef50_Q89A37,1.1.1.17,Bacteria,AAO27219.1
A7FGL9,UniRef50_Q7N2B2,1.1.1.290,Bacteria,ABS45986.1
P0AEQ0,UniRef50_P0AEQ0,1.1.99.14,Bacteria,AAN82153.1
Q5X5U7,UniRef50_Q603L4,1.3.3.3,Bacteria,CAH12374.1
A4TH89,UniRef50_P40402,1.14.14.5,Bacteria,ABP38651.1
A1ATK5,UniRef50_B5EFN1,1.2.1.38,Bacteria,ABL00676.1
Q5D0X4,UniRef50_Q3C1E1,1.3.1.53,Bacteria,AAX18943.1
B7UXE2,UniRef50_Q9I4S5,1.4.3.5,Bacteria,CAW29029.1
B5XXN2,UniRef50_Q8XAU5,1.-.-.-,Bacteria,ACI11115.1
P0AC41,UniRef50_G4V4G6,1.3.5.1,Bacteria,AAA23895.1
P0AC41,UniRef50_G4V4G6,1.3.5.1,Bacteria,CAA25487.1
P0AC41,UniRef50_G4V4G6,1.3.5.1,Bacteria,AAC73817.1
P0AC41,UniRef50_G4V4G6,1.3.5.1,Bacteria,BAA35390.1
P0AC41,UniRef50_G4V4G6,1.3.5.1,Bacteria,CAA25533.1
Q39L16,UniRef50_Q63Z34,2.1.1.61; 1.5.-.-,Bacteria,ABB06850.1
Q8YFB1,UniRef50_A6WVY1,1.3.5.2,Bacteria,AAL52792.1
P17055,UniRef50_P17055,1.14.15.9,Bacteria,CAA36532.1
P17055,UniRef50_P17055,1.14.15.9,Bacteria,CAA77539.1
P17055,UniRef50_P17055,1.14.15.9,Bacteria,ADE84443.1
Q6G9E8,UniRef50_P0C601,1.2.4.2,Bacteria,CAG43131.1
Q7VS47,UniRef50_Q2T1H1,1.1.1.94,Bacteria,CAE44929.1
B8E9S7,UniRef50_Q9KTX1,1.17.7.3,Bacteria,ACK45881.1
P37686,UniRef50_P37686,1.1.1.1,Bacteria,AAB18566.1
P37686,UniRef50_P37686,1.1.1.1,Bacteria,AAT48195.1
P37686,UniRef50_P37686,1.1.1.1,Bacteria,BAE77704.1
P37686,UniRef50_P37686,1.1.1.1,Bacteria,AAC36938.1
C6DAI7,UniRef50_P45568,1.1.1.267,Bacteria,ACT11995.1
Q487R3,UniRef50_Q487R3,1.8.1.8,Bacteria,AAZ24775.1
A1KEV7,UniRef50_P0A5L1,1.8.4.11,Bacteria,CAL70157.1
P0A393,UniRef50_Q60030,1.4.1.9,Bacteria,AAA96314.1
B8CKR1,UniRef50_Q9KTX1,1.17.7.3,Bacteria,ACJ28237.1
A3N3D8,UniRef50_Q8VSR0,1.8.1.2,Bacteria,ABN74924.1
A7MN74,UniRef50_Q8EAP2,1.1.1.38,Bacteria,ABU78204.1
B1ZGP6,UniRef50_P61616,1.3.1.98,Bacteria,ACB81279.1
Q99YX2,UniRef50_P54382,1.5.1.5; 3.5.4.9,Bacteria,AAK34300.1
Q99YX2,UniRef50_P54382,1.5.1.5; 3.5.4.9,Bacteria,AAZ51852.1
Q8D370,UniRef50_Q8D370,1.3.5.2,Bacteria,BAC24277.1
B5BJN6,UniRef50_Q8X727,1.6.1.1,Bacteria,CAR61972.1
Q7MP78,UniRef50_P93832,1.1.1.85,Bacteria,BAC93250.1
Q7BS31,UniRef50_P32021,1.13.12.19; 1.14.20.7,Bacteria,AAD16441.1
B5EZW0,UniRef50_P28793,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,ACH48982.1
Q53197,UniRef50_Q53197,1.2.1.-,Bacteria,CAA92404.1
Q53197,UniRef50_Q53197,1.2.1.-,Bacteria,AAB91875.1
B2SIT6,UniRef50_B2SIT6,1.14.13.9,Bacteria,ACD58731.1
E0TY11,UniRef50_P0CI77,1.5.1.2,Bacteria,ADM38011.1
E0TY11,UniRef50_P0CI77,1.5.1.2,Bacteria,AAA22722.1
Q72DG6,UniRef50_Q72DG6,1.7.1.13,Bacteria,AAS95443.1
O33948,UniRef50_O33948,1.13.11.1,Bacteria,AAC46228.1
C6BV55,UniRef50_Q30ZS4,1.2.1.70,Bacteria,ACS80030.1
B7MI00,UniRef50_P72241,1.17.7.3,Bacteria,CAR03958.1
A2BLC6,UniRef50_P39460,1.2.1.59,Archaea,ABM80787.1
B8G186,UniRef50_Q52060,1.2.1.10,Bacteria,ACL19301.1
Q0T0X3,UniRef50_A7ZR35,1.2.1.72,Bacteria,ABF05042.1
P9WJJ8,UniRef50_Q49617,1.4.3.16,Bacteria,AAK45899.1
B0VE45,UniRef50_Q87TN9,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,CAM88259.1
P59309,UniRef50_P59309,1.2.1.38,Bacteria,AAN53360.1
B8ZP35,UniRef50_A3CMT1,1.2.1.41,Bacteria,CAR68686.1
A5IGK7,UniRef50_Q5ZXM9,1.1.1.103,Bacteria,ABQ56507.1
Q318E9,UniRef50_Q93SN8,1.3.7.2,Bacteria,ABB50746.1
P31074,UniRef50_P31074,1.5.1.3,Bacteria,AAA24800.1
P31074,UniRef50_P31074,1.5.1.3,Bacteria,BAA01187.1
Q8DLA9,UniRef50_Q8DLA9,1.17.99.6,Bacteria,BAC08139.1
A8EWI3,UniRef50_Q9PIT2,1.17.1.8,Bacteria,ABV68306.1
B8EB45,UniRef50_Q8EIQ6,1.4.4.2,Bacteria,ACK48096.1
A5GUA9,UniRef50_P26163,1.3.7.7,Bacteria,CAK28468.1
Q7NFD3,UniRef50_Q7NFD3,1.7.1.13,Bacteria,BAC91534.1
P0A111,UniRef50_P0A110,1.14.12.12,Bacteria,AAA16125.1
Q5P255,UniRef50_Q3SG61,1.2.1.41,Bacteria,CAI08609.1
Q4PNI0,UniRef50_Q4PNI0,1.13.11.63,Bacteria,AAY68319.1
C0QYQ8,UniRef50_C0QYQ8,1.1.1.94,Bacteria,ACN82996.1
Q7V6E9,UniRef50_Q3AWT6,1.3.7.7,Bacteria,CAE21390.1
A6TAC8,UniRef50_A6TAC8,1.13.11.16,Bacteria,ABR77549.1
Q9V1I6,UniRef50_Q980X1,1.2.1.-,Archaea,CAB49363.1
Q9V1I6,UniRef50_Q980X1,1.2.1.-,Archaea,CCE69823.1
O32719,UniRef50_Q9HYF4,1.1.5.4,Bacteria,AAC45463.1
Q9ZK56,UniRef50_O25773,1.5.1.2,Bacteria,AAD06667.1
Q48LQ7,UniRef50_Q87XR0,1.4.3.5,Bacteria,AAZ33350.1
B7N4U6,UniRef50_Q8ZIC5,1.1.1.58,Bacteria,CAR12990.1
Q1GZ87,UniRef50_Q1GZ87,1.1.1.94,Bacteria,ABE50450.1
A1V193,UniRef50_Q1LK00,1.13.11.11,Bacteria,ABM51851.1
C6DEE2,UniRef50_C6DEE2,1.16.-.-,Bacteria,ACT12627.1
Q7W2Y4,UniRef50_P60859,1.1.1.23,Bacteria,CAE39546.1
C1AH36,UniRef50_Q7TWV3,6.3.2.31; 6.3.2.34; 1.3.8.-,Bacteria,BAH27565.1
B8EJL7,UniRef50_B1M4X4,1.7.1.17,Bacteria,ACK49421.1
B7I6M6,UniRef50_P27505,1.3.3.11,Bacteria,ACJ41363.1
Q5X748,UniRef50_Q5ZXM9,1.1.1.103,Bacteria,CAH11905.1
Q983J4,UniRef50_Q89XH1,1.13.11.5,Bacteria,BAB53887.1
Q3BN06,UniRef50_Q9PFN3,1.1.1.25,Bacteria,CAJ25857.1
B4XY99,UniRef50_B4XY99,1.14.13.189,Bacteria,ABY83145.1
A2BTH3,UniRef50_Q93SN7,1.3.7.3,Bacteria,ABM71084.1
Q979Y7,UniRef50_Q9HKS9,1.3.1.101,Archaea,BAB60165.1
P54979,UniRef50_P54979,1.3.99.29,Bacteria,CAA79956.1
Q8TXT7,UniRef50_Q6LY39,1.8.98.-,Archaea,AAM01788.1
B1LAF5,UniRef50_P16115,1.1.1.27,Bacteria,ACB09303.1
P45857,UniRef50_Q06319,1.3.99.-,Bacteria,AAB09615.1
P45857,UniRef50_Q06319,1.3.99.-,Bacteria,BAA12589.1
P45857,UniRef50_Q06319,1.3.99.-,Bacteria,CAB14346.2
Q5QUE2,UniRef50_Q5QUE2,1.1.1.290,Bacteria,AAV81860.1
P9WGR8,UniRef50_P9WGR8,1.-.-.-,Bacteria,AAK45656.1
A3CN70,UniRef50_P00343,1.1.1.27,Bacteria,ABN44625.1
Q98E57,UniRef50_P24404,1.1.1.85,Bacteria,BAB51063.1
Q02NA3,UniRef50_Q820Q4,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,ABJ11834.1
Q8K9Z5,UniRef50_P57246,1.17.1.8,Bacteria,AAM67707.1
A6TJD3,UniRef50_A6TJD3,1.2.1.70,Bacteria,ABR46301.1
A9BAE1,UniRef50_Q7V7N1,1.2.1.38,Bacteria,ABX08803.1
Q3IUT3,UniRef50_Q3IUT3,1.2.1.59,Archaea,CAI48097.1
B0VKB4,UniRef50_Q0VPG2,1.1.1.94,Bacteria,CAP00617.1
Q0T1I6,UniRef50_Q8X7U3,1.8.4.8,Bacteria,ABF04829.1
B2ILY8,UniRef50_P29107,1.1.1.86,Bacteria,ACB89693.1
Q1RH88,UniRef50_Q1RH88,1.15.1.1,Bacteria,ABE05276.1
Q0IBG9,UniRef50_Q7NJE8,1.5.1.5; 3.5.4.9,Bacteria,ABI45900.1
A0R6D0,UniRef50_A0R6D0,1.-.-.-,Bacteria,ABK74228.1
A0R6D0,UniRef50_A0R6D0,1.-.-.-,Bacteria,AFP42759.1
B2T9P8,UniRef50_Q9ZF99,1.1.1.37,Bacteria,ACD21150.1
Q30ZD3,UniRef50_C8WR67,1.1.1.86,Bacteria,ABB38963.1
Q051G7,UniRef50_P59307,1.2.1.38,Bacteria,ABJ79028.1
P46806,UniRef50_P08499,1.1.1.3,Bacteria,AAA63101.1
P46806,UniRef50_P08499,1.1.1.3,Bacteria,CAC31510.1
Q63V23,UniRef50_Q3JRF0,1.8.4.12,Bacteria,CAH35423.1
B3H2E6,UniRef50_Q6NA55,1.1.5.4,Bacteria,ACE62171.1
A5UDR7,UniRef50_Q2YBA1,1.1.1.267,Bacteria,ABQ98918.1
P63534,UniRef50_P63534,1.4.3.-,Bacteria,SIU01822.1
Q6GKC2,UniRef50_Q6GKC2,1.2.1.38,Bacteria,CAG39212.1
Q2S354,UniRef50_Q2S354,1.2.1.41,Bacteria,ABC43824.1
Q5FRT2,UniRef50_A5FYS4,1.2.1.41,Bacteria,AAW60914.1
A6QFI1,UniRef50_O52582,1.8.1.14,Bacteria,BAF67113.1
Q3C1E3,UniRef50_Q3C1E3,1.14.12.15,Bacteria,BAE47077.1
Q6GJA8,UniRef50_Q49VB1,1.7.-.-,Bacteria,CAG39586.1
A5W9J6,UniRef50_Q3SG61,1.2.1.41,Bacteria,ABQ80806.1
A6VFD6,UniRef50_A6VFD6,1.8.4.11,Archaea,ABR65162.1
Q55029,UniRef50_P07328,1.18.6.1,Bacteria,AAA64844.1
Q55029,UniRef50_P07328,1.18.6.1,Bacteria,ACK65832.1
Q1QED0,UniRef50_A5WC75,1.2.1.70,Bacteria,ABE73973.1
Q8DZH0,UniRef50_P31308,1.11.1.15,Bacteria,AAN00013.1
A6VXM3,UniRef50_A6VXM3,1.1.1.290,Bacteria,ABR71202.1
Q2FZE2,UniRef50_Q2FK96,1.14.99.48,Bacteria,ABD30204.1
Q7M851,UniRef50_K4LVZ1,1.1.1.86,Bacteria,CAE10888.1
P0ABR5,UniRef50_P0ABR6,1.14.12.19,Bacteria,CAA86018.1
P0ABR5,UniRef50_P0ABR6,1.14.12.19,Bacteria,AAC75591.1
P0ABR5,UniRef50_P0ABR6,1.14.12.19,Bacteria,BAA16441.1
B1W5Q9,UniRef50_P46817,1.11.1.21,Bacteria,BAG23216.1
Q8Z2E5,UniRef50_C3K053,1.1.-.-,Bacteria,CAD03300.1
Q8Z2E5,UniRef50_C3K053,1.1.-.-,Bacteria,AAO71306.1
Q045M0,UniRef50_Q5FLU4,1.18.1.2,Bacteria,ABJ59852.1
P73033,UniRef50_P73033,1.1.1.94,Bacteria,BAA17053.1
C4K3I8,UniRef50_Q8X727,1.6.1.1,Bacteria,ACQ67131.1
Q4ZUA4,UniRef50_Q883B5,1.5.1.5; 3.5.4.9,Bacteria,AAY37268.1
Q50501,UniRef50_P55300,1.5.98.1,Archaea,AAA87412.1
Q50501,UniRef50_P55300,1.5.98.1,Archaea,AAB85939.1
B7H673,UniRef50_P39821,1.2.1.41,Bacteria,ACK59388.1
B0U5Q1,UniRef50_Q8NN33,1.1.1.37,Bacteria,ACA11555.1
B1LJD7,UniRef50_Q65WJ9,1.1.1.130,Bacteria,ACB16566.1
Q1Q0T2,UniRef50_Q1Q0T2,1.7.2.7,Bacteria,CAJ73613.1
Q0TKB2,UniRef50_Q60006,1.5.1.5; 3.5.4.9,Bacteria,ABG68619.1
B7GJU8,UniRef50_O32213,1.8.1.2,Bacteria,ACJ33961.1
B0BTN3,UniRef50_Q9CL07,1.1.5.3,Bacteria,ABY68988.1
A0AJT8,UniRef50_P25996,1.3.1.14,Bacteria,CAK21270.1
A9H9C9,UniRef50_A9H9C9,1.18.1.2,Bacteria,CAP54654.1
A9H9C9,UniRef50_A9H9C9,1.18.1.2,Bacteria,ACI51081.1
P0A6S9,UniRef50_Q8EKN9,1.1.1.94,Bacteria,AAG58755.1
P0A6S9,UniRef50_Q8EKN9,1.1.1.94,Bacteria,BAB37909.1
Q9CLW3,UniRef50_Q83PZ5,1.3.1.-,Bacteria,AAK03171.1
B0TCL9,UniRef50_P80040,1.1.1.37,Bacteria,ABZ84045.1
Q9A5A7,UniRef50_P61616,1.3.1.98,Bacteria,AAK24516.1
B0UE13,UniRef50_P71517,1.21.98.4,Bacteria,ACA20056.1
E3YBA4,UniRef50_E3YBA4,1.11.1.-; 1.15.1.1,Bacteria,EFS20503.1
A9HEV3,UniRef50_A9HEV3,1.3.-.-,Bacteria,CAP55284.1
A9HEV3,UniRef50_A9HEV3,1.3.-.-,Bacteria,ACI51807.1
I6Y8I5,UniRef50_I6Y8I5,1.8.3.7,Bacteria,CCP43456.1
P30266,UniRef50_P30266,1.11.1.6,Bacteria,ADC49580.1
P30266,UniRef50_P30266,1.11.1.6,Bacteria,AAA22558.1
B8J0P9,UniRef50_Q72BM6,1.17.1.8,Bacteria,ACL49326.1
A5U6M4,UniRef50_Q73VS1,1.1.1.267,Bacteria,ABQ74674.1
Q0I910,UniRef50_P0A444,1.10.3.9,Bacteria,ABI46741.1
Q47UY2,UniRef50_Q47UY2,1.3.1.98,Bacteria,AAZ27959.1
B0TBM6,UniRef50_Q7NI14,1.3.7.7,Bacteria,ABZ83865.1
Q9KP82,UniRef50_Q9KP82,1.1.1.85,Bacteria,AAF95633.1
A9M2N2,UniRef50_P95361,1.1.1.25,Bacteria,ABX73924.1
Q31DX4,UniRef50_Q31DX4,1.7.1.17,Bacteria,ABB42649.1
Q632D6,UniRef50_Q816D9,1.18.1.2,Bacteria,AAU15616.1
O67289,UniRef50_K4LVZ1,1.1.1.86,Bacteria,AAC07240.1
A6W0S5,UniRef50_A6W0S5,2.1.1.61; 1.5.-.-,Bacteria,ABR72304.1
A6TF98,UniRef50_Q83QT8,2.1.2.13; 1.1.1.305,Bacteria,ABR79232.1
B7UYR6,UniRef50_P28793,4.2.1.17; 5.1.2.3; 5.3.3.8; 1.1.1.35,Bacteria,CAW26775.1
Q6G0J2,UniRef50_B1J244,1.1.-.-,Bacteria,CAF25762.1
B8J8W8,UniRef50_A7H6S7,1.1.1.25,Bacteria,ACL63566.1
Q8D1V2,UniRef50_Q6D2L3,1.1.5.4,Bacteria,BAC24750.1
B7L6Z1,UniRef50_Q65WJ9,1.1.1.130,Bacteria,CAV00526.1
C1CL85,UniRef50_Q8DUW3,1.1.1.25,Bacteria,ACO20473.1
Q8FJE0,UniRef50_Q6WRT6,1.7.99.1,Bacteria,AAN79479.1
Q47XL6,UniRef50_Q7NWQ6,1.5.1.5; 3.5.4.9,Bacteria,AAZ24699.1
Q88M24,UniRef50_Q886E0,2.1.1.61; 1.5.-.-,Bacteria,AAN67371.1
Q92GB1,UniRef50_O05973,1.1.1.22,Bacteria,AAL03750.1
Q46L18,UniRef50_Q31AX7,1.2.1.38,Bacteria,AAZ57810.1
P19733,UniRef50_P19733,1.14.13.7,Bacteria,AAA25943.1
P19733,UniRef50_P19733,1.14.13.7,Bacteria,BAA06018.1
Q7U8Z6,UniRef50_Q7VA53,1.7.1.13,Bacteria,CAE06978.1
P31026,UniRef50_B2RKJ1,1.4.1.4,Bacteria,CAA42048.2
P31026,UniRef50_B2RKJ1,1.4.1.4,Bacteria,CAA51376.1
P31026,UniRef50_B2RKJ1,1.4.1.4,Bacteria,BAB99472.1
P31026,UniRef50_B2RKJ1,1.4.1.4,Bacteria,CAF20415.1
Q8EGG9,UniRef50_P45568,1.1.1.267,Bacteria,AAN54690.1
A2C539,UniRef50_Q9K4U6,1.3.7.2,Bacteria,ABM76599.1
A4W8F0,UniRef50_A7MEY6,1.16.-.-,Bacteria,ABP59980.1
B8ZRU7,UniRef50_Q73VS1,1.1.1.267,Bacteria,CAR71678.1
B1XLA4,UniRef50_A5GSH0,1.2.1.41,Bacteria,ACB00591.1
Q2SA27,UniRef50_Q3SG61,1.2.1.41,Bacteria,ABC32497.1
C1CTZ5,UniRef50_Q5XE03,1.1.1.94,Bacteria,ACO24112.1
Q83GY8,UniRef50_Q83GY8,1.1.1.267,Bacteria,AAO44186.1
B4U4K6,UniRef50_A2RJM8,1.2.1.41,Bacteria,ACG62923.1
Q5HFK7,UniRef50_Q9K4V3,1.15.1.1,Bacteria,AAW38226.1
Q8X7N4,UniRef50_P40861,1.2.1.41,Bacteria,AAG54568.1
Q8X7N4,UniRef50_P40861,1.2.1.41,Bacteria,BAB33693.1
P50620,UniRef50_P50620,1.17.4.1,Bacteria,CAA92810.1
P50620,UniRef50_P50620,1.17.4.1,Bacteria,CAB13622.1
A5UBX3,UniRef50_P43013,1.7.1.17,Bacteria,ABQ98274.1
O29779,UniRef50_O29779,1.2.7.3,Archaea,AAB90767.1
Q88CB1,UniRef50_Q9KTV1,1.4.99.-,Bacteria,AAN70835.1
Q6G9D7,UniRef50_P54154,1.8.4.11,Bacteria,CAG43143.1
B5FQY8,UniRef50_Q8EDZ8,1.3.5.2,Bacteria,ACH75082.1
Q9Z4Q7,UniRef50_Q9Z4Q7,1.21.4.1,Bacteria,CAB38127.2
Q9Z4Q7,UniRef50_Q9Z4Q7,1.21.4.1,Bacteria,CBH22351.1
A1JNV9,UniRef50_A6T9Y6,1.4.3.5,Bacteria,CAL12210.1
Q39B00,UniRef50_A8I0R2,1.7.1.17,Bacteria,ABB10361.1
B4THF4,UniRef50_A5F9G1,1.2.1.72,Bacteria,ACF69310.1
B0C7T1,UniRef50_Q85FG6,1.3.7.7,Bacteria,ABW26472.1
P59189,UniRef50_P40402,1.14.14.5,Bacteria,AAN42563.1
P59189,UniRef50_P40402,1.14.14.5,Bacteria,AAP16448.1
B5EMU4,UniRef50_C1I202,1.6.5.2,Bacteria,ACH82874.1
Q8ZEK7,UniRef50_A8GFD8,1.8.4.12,Bacteria,CAL20789.1
Q8ZEK7,UniRef50_A8GFD8,1.8.4.12,Bacteria,AAM85726.1
Q8ZEK7,UniRef50_A8GFD8,1.8.4.12,Bacteria,AAS62175.1
B2FQ90,UniRef50_B2FQ90,1.2.1.8,Bacteria,CAQ45735.1
Q985M6,UniRef50_B2FQ90,1.2.1.8,Bacteria,BAB54036.1
P57932,UniRef50_P43876,1.1.1.25,Bacteria,AAK03355.1
P57300,UniRef50_Q87H06,1.7.1.7,Bacteria,BAB12921.1
B6I909,UniRef50_P40402,1.14.14.5,Bacteria,BAG76520.1
C0M8R7,UniRef50_B9DUS7,1.3.98.1,Bacteria,CAW92981.1
Q2KWB0,UniRef50_Q2KWB0,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,CAJ48459.1
B1KD01,UniRef50_Q8ZLN1,1.1.1.25,Bacteria,ACA84348.1
B1JSQ9,UniRef50_P49189,1.2.1.8,Bacteria,ACA69190.1
Q5WDV1,UniRef50_O05268,1.18.1.2,Bacteria,BAD65459.1
P46796,UniRef50_P46796,1.2.1.12,Bacteria,AAA99734.1
B4TXX3,UniRef50_Q9KTV1,1.4.99.-,Bacteria,ACF91807.1
A0QLV0,UniRef50_A0QQJ4,1.1.98.2,Bacteria,ABK68339.1
Q1RBT9,UniRef50_Q8XAS9,1.1.1.38,Bacteria,ABE07175.1
B1JNA9,UniRef50_C4L7R5,1.6.5.2,Bacteria,ACA68640.1
B0RTS4,UniRef50_B2SLC0,1.3.1.98,Bacteria,CAP51838.1
A6VBN0,UniRef50_Q9HVQ7,1.14.11.-,Bacteria,ABR84968.1
P0C622,UniRef50_A5W4G5,1.3.1.58,Bacteria,BAB17774.1
A5ULF7,UniRef50_A6UNQ4,1.17.1.8,Archaea,ABQ87035.1
A0JYN2,UniRef50_A1R8A6,1.2.1.70,Bacteria,ABK04152.1
Q1MRS7,UniRef50_Q1MRS7,1.17.1.8,Bacteria,CAJ54299.1
A5FF23,UniRef50_A5FF23,1.14.11.-,Bacteria,ABQ06186.1
A4QB65,UniRef50_Q9X5C9,1.1.1.-; 1.1.1.24,Bacteria,BAF53462.1
B0C3J3,UniRef50_Q7NJE8,1.5.1.5; 3.5.4.9,Bacteria,ABW29827.1
Q88PI8,UniRef50_Q8EAI9,1.14.11.-,Bacteria,AAN66487.1
Q8ZNH6,UniRef50_P39185,1.9.6.1,Bacteria,AAL21161.1
B1LFY8,UniRef50_P58717,1.1.1.262,Bacteria,ACB19621.1
P39812,UniRef50_P39812,1.4.1.13,Bacteria,CAB13728.2
P39812,UniRef50_P39812,1.4.1.13,Bacteria,AAA16438.1
Q8ZD80,UniRef50_P10902,1.4.3.16,Bacteria,CAL21329.1
Q8ZD80,UniRef50_P10902,1.4.3.16,Bacteria,AAM84863.1
Q8ZD80,UniRef50_P10902,1.4.3.16,Bacteria,AAS62712.1
Q65GJ9,UniRef50_P16618,1.2.1.70,Bacteria,AAU24453.1
Q65GJ9,UniRef50_P16618,1.2.1.70,Bacteria,AAU41815.1
A2BVQ3,UniRef50_A5GSH0,1.2.1.41,Bacteria,ABM71864.1
Q6G0C9,UniRef50_Q9A345,1.17.7.4,Bacteria,CAF25860.1
A1SEM4,UniRef50_A1SEM4,1.4.3.5,Bacteria,ABL80259.1
B1JXG4,UniRef50_Q2T0L2,1.3.1.98,Bacteria,ACA91739.1
A1VZC8,UniRef50_Q7M962,1.9.6.1,Bacteria,EAQ72370.1
P0A9J5,UniRef50_P0A9J4,1.1.1.169,Bacteria,AAN42020.1
P0A9J5,UniRef50_P0A9J4,1.1.1.169,Bacteria,AAP15896.1
Q6AR64,UniRef50_Q6AR64,1.17.1.8,Bacteria,CAG35160.1
Q59011,UniRef50_Q9HQU4,1.1.1.205,Archaea,AAB99638.1
Q1I2G6,UniRef50_Q603L4,1.3.3.3,Bacteria,CAK13024.1
Q9A4N2,UniRef50_C9QZ64,1.14.99.46,Bacteria,AAK24762.1
A1T7N8,UniRef50_A0QVR3,1.17.1.8,Bacteria,ABM13188.1
Q70JN9,UniRef50_Q8KIL1,1.1.99.22,Bacteria,CAE12058.1
Q70JN9,UniRef50_Q8KIL1,1.1.99.22,Bacteria,AAW60628.1
P74606,UniRef50_P74606,1.10.3.-,Bacteria,BAA18714.1
A8F4Z0,UniRef50_A8F4Z0,1.1.1.267,Bacteria,ABV33224.1
P75728,UniRef50_P75728,1.14.99.60,Bacteria,AAC73763.1
P75728,UniRef50_P75728,1.14.99.60,Bacteria,BAA35316.1
P75728,UniRef50_P75728,1.14.99.60,Bacteria,AAB40864.1
A4TGU8,UniRef50_P25924,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,ABP38511.1
Q142I6,UniRef50_Q0AV19,1.1.1.86,Bacteria,ABE29753.1
Q635Y0,UniRef50_P12946,1.3.-.-,Bacteria,AAU16562.1
Q3JAH8,UniRef50_Q2IH01,1.7.1.13,Bacteria,ABA58168.1
Q3Z9A4,UniRef50_Q3Z9A4,1.1.1.37,Bacteria,AAW40235.1
Q88QR1,UniRef50_A4XZC2,1.14.99.60,Bacteria,AAN66057.1
Q5HF79,UniRef50_Q9ZH99,1.1.1.42,Bacteria,AAW36845.1
A7ZYW3,UniRef50_Q8XAU9,1.1.1.298,Bacteria,ABV05467.1
Q479H7,UniRef50_Q56268,1.1.1.85,Bacteria,AAZ48504.1
A7FGL1,UniRef50_Q8ZNB2,2.1.1.61; 1.5.-.-,Bacteria,ABS46463.1
Q8XRG0,UniRef50_A4IT43,1.2.1.10,Bacteria,CAD18045.1
Q4VKV1,UniRef50_Q4VKV1,1.3.8.2,Bacteria,AAX46183.1
B0KPI7,UniRef50_Q886Z0,1.17.7.3,Bacteria,ABY96806.1
A4Y9M3,UniRef50_Q8ZRX8,1.17.1.8,Bacteria,ABP76656.1
A0KTH5,UniRef50_Q8EB00,1.8.1.2,Bacteria,ABK47094.1
Q7NEK3,UniRef50_Q7NEK3,1.3.3.3,Bacteria,BAC91817.1
Q7MIT6,UniRef50_Q9KQ92,1.1.1.290,Bacteria,BAC95192.1
Q3ISP9,UniRef50_Q3ISP9,1.17.1.8,Archaea,CAI48837.1
B7MAY9,UniRef50_A7ZMP8,1.8.4.12,Bacteria,CAR03138.1
Q72ZK2,UniRef50_Q9K7R6,1.14.14.18,Bacteria,AAS43567.1
P75824,UniRef50_P75824,1.-.-.-,Bacteria,AAC73959.1
P75824,UniRef50_P75824,1.-.-.-,Bacteria,BAA35586.2
A9WWQ2,UniRef50_Q72H18,1.17.7.3,Bacteria,ABY40188.1
C4L2D3,UniRef50_C4L2D3,1.17.1.8,Bacteria,ACQ71185.1
Q72H18,UniRef50_Q72H18,1.17.7.3,Bacteria,AAS82019.1
Q2LQP0,UniRef50_Q2LQP0,1.3.8.11,Bacteria,ABC76100.1
Q38X22,UniRef50_Q38X22,1.3.1.14,Bacteria,CAI55259.1
A1WB23,UniRef50_O05269,1.7.1.7,Bacteria,ABM43448.1
Q5PCV8,UniRef50_Q7N2B2,1.1.1.290,Bacteria,AAV76496.1
A5W1H7,UniRef50_Q820Q4,2.1.1.107; 1.3.1.76; 4.99.1.4,Bacteria,ABQ77987.1
Q2RZX7,UniRef50_B1KFI8,1.11.1.21,Bacteria,ABC45695.1
Q70LM4,UniRef50_Q70LM4,5.1.1.-; 1.-.-.-,Bacteria,CAD92852.1
Q8Z4G0,UniRef50_E1WA38,1.14.11.-,Bacteria,CAD05898.1
Q8Z4G0,UniRef50_E1WA38,1.14.11.-,Bacteria,AAO70254.1
Q0A4S2,UniRef50_Q0A4S2,1.1.1.25,Bacteria,ABI58165.1
Q9AQC8,UniRef50_Q9AQC8,1.1.1.85,Bacteria,AAG53464.1
Q18CP3,UniRef50_Q84F14,1.97.1.-,Bacteria,CAJ66975.1
B2TWE0,UniRef50_Q4P914,1.11.1.21,Bacteria,ACD06564.1
B0U5Z2,UniRef50_B2FQ15,1.2.1.70,Bacteria,ACA13064.1
